subject_id,time,Actinobacteria,Alphaproteobacteria,Bacilli,Bacteroidia,Betaproteobacteria,Clostridia,Cyanobacteria,Epsilonproteobacteria,Erysipelotrichi,Flavobacteria,Fusobacteria,Gammaproteobacteria,Unclassified
35,48,0.0000567,0.000210085,0.185289445,0.00000795,0.003162803,0,0,0.00000852,0,0,0.0000161,0.810935202,0.00031321
35,49,0,0.000162601,0.144184932,0.0000021,0.002863494,0,0,0.00000405,0,0,0.0000117,0.852465148,0.000304834
35,50,0,0.00013271,0.11661542,0,0.002789909,0,0,0.000000212,0,0,0.0000086,0.880124531,0.000325109
36,41,0.011254294,0.000595859,0,0,0.001162744,0.827949716,0,0.0000046,0,0.000190263,0,0.156020631,0.002749337
36,42,0.007155959,0.000543477,0.118806756,0,0.001068714,0.205367713,0,0,0,0.000171132,0,0.664024683,0.002794066
36,43,0.002606785,0.000397341,0.240148065,0,0.000788664,0,0,0,0,0.00012337,0,0.753603168,0.002282289
36,44,0,0.000335364,0.373972009,0,0.000673335,0,0,0,0,0.00010265,0,0.622713044,0.002160307
36,45,0,0.00033031,0.585185751,0,0.000672775,0,0,0,0,0.0000996,0,0.411269896,0.002398183
36,46,0,0.000344533,0.896473192,0,0.000714641,0,0,0,0,0.000102329,0,0.099481447,0.002837651
36,47,0,0.000296927,0.937744542,0,0.000630496,0.0584034,0,0,0,0.0000868,0,0,0.002797286
36,48,0,0.000256419,0.933984818,0,0.000561403,0.062295427,0,0,0,0.0000736,0,0,0.002792601
36,49,0,0.000230438,0.984464922,0,0.000525449,0.011740127,0,0,0,0.0000648,0,0,0.002941499
36,50,0,0.000194645,0.996288971,0,0.000468933,0,0,0,0,0.0000534,0,0,0.002965776
37,41,0.000514936,0.002140039,0.021661952,0,0.002181754,0.005841498,0,0,0,0.000460327,0,0.96716041,0.0000391
37,42,0.000444019,0.001771183,0.018853791,0,0.001834248,0.003804846,0,0,0,0.000396286,0,0.9728348,0.0000608
37,43,0.000379382,0.001437506,0.016434064,0.000344937,0.001518081,0.001735519,0,0,0,0.000337749,0,0.977730987,0.0000818
37,44,0.00031949,0.001132863,0.014316493,0.005054539,0.001227033,0,0,0,0,0.000283362,0,0.977564672,0.000101549
37,45,0.000267918,0.000869177,0.012644829,0.004225729,0.000974471,0,0,0,0,0.000236301,0,0.980660154,0.000121422
37,46,0.000222439,0.000636449,0.011315856,0,0.000750556,0,0,0,0,0.000194576,0,0.98673866,0.000141464
37,47,0.000180299,0.000425608,0.010181327,0,0.0005453,0,0,0,0,0.000155769,0,0.988351363,0.000160335
37,48,0.000142503,0.00023952,0.009272256,0,0.000362218,0,0,0,0,0.000120774,0,0.989684217,0.000178511
37,49,0.000109647,0.0000778,0.008623512,0,0.000201989,0,0,0,0,0.0000901,0,0.990699665,0.000197289
37,50,0.0000803,0,0.008134753,0.006010044,0.0000605,0.002578966,0,0,0,0.0000625,0,0.982857672,0.000215234
39,41,0,0,0.000235433,0.0000463,0.001587849,0,0.0000571,0,0,0,0,0.998054451,0
39,42,0,0,0.004695943,0.000113083,0.000856519,0,0.000111405,0,0,0,0,0.994190643,0
39,43,0,0,0.015364586,0.000173743,0,0.006872745,0.00015789,0,0,0,0,0.977367344,0.00000916
39,44,0,0,0.02875225,0.000220779,0,0.023804855,0.000191413,0,0,0,0,0.946871933,0.0000853
39,45,0,0,0.041776301,0.000249504,0,0.04905148,0.000209188,0.00000254,0,0,0,0.908441366,0.000183007
39,46,0,0,0.051725501,0.000255589,0,0.084315807,0.000208503,0.00000628,0,0,0,0.863096549,0.000300172
39,47,0,0,0.056125916,0.000234629,0,0.131895725,0.000186456,0.00000935,0,0,0,0.811018317,0.000436688
39,48,0,0,0.052424775,0.000180977,0,0.195201619,0.00013907,0.0000111,0,0,0,0.751367556,0.000595249
39,49,0,0,0.037484442,0.0000861,0,0.279601967,0.00006,0.0000107,0,0,0,0.681927659,0.000782321
39,50,0.001542692,0.000967801,0.006703617,0,0,0.392235424,0,0.00000718,0,0.00179564,0,0.595715354,0.001005704
40,41,0.005729466,0.003156499,0.309612066,0.000656768,0.043595182,0.00309586,0.000327081,0.000468665,0,0.008749375,0.000033,0.62255307,0.000952685
40,42,0.004484346,0.002425239,0.01628042,0.000435164,0.016440337,0.004670341,0.000278139,0.000373836,0.000000355,0.006629297,0.0000273,0.946415525,0.000720296
40,43,0.003831427,0.002024504,0,0.000292793,0.004883982,0,0.00025958,0.000325813,0.000000811,0.00543793,0.0000247,0.981643668,0.000593887
40,44,0.003198404,0.001640228,0.340726309,0.000165799,0,0.09404518,0.000238263,0.000277687,0.00000131,0.004306846,0.000022,0.554350939,0.000478513
40,45,0.002697933,0.001329837,0.015726081,0.0000592,0,0.472189021,0.000222829,0.000239347,0.0000019,0.003385796,0.0000199,0.503269776,0.000390577
40,46,0.002162095,0.001009146,0,0,0,0.253687124,0.000200114,0.000196126,0.00000248,0.002457128,0.0000172,0.739584777,0.000304959
40,47,0.001730933,0.000746377,0.015924069,0,0,0.086372298,0.000182113,0.000160596,0.00000315,0.001692558,0.0000151,0.892625469,0.000241401
40,48,0.001344311,0.000511815,0.006408682,0,0,0.438778322,0.000163994,0.000127506,0.00000386,0.001015927,0.0000129,0.551202841,0.00019081
40,49,0.001011877,0.000308142,0.011249969,0,0,0.064679854,0.000147373,0.0000979,0.00000466,0.00042981,0.000011,0.921720693,0.000154233
40,50,0.000673443,0.000120205,0.081152623,0,0,0,0.00012271,0.000066,0.00000519,0,0.00000858,0.917598666,0.000121268
42,41,0,0,0.22826386,0,0,0.147081874,0,0.0000405,0.000118966,0,0.0000221,0.62384146,0.000629394
42,42,0,0,0.199441282,0,0,0.101094218,0,0.0000406,0.000111943,0,0.0000201,0.698540713,0.000745331
42,43,0,0,0.160595393,0,0,0.064249057,0,0.0000396,0.000100705,0,0.0000178,0.774114313,0.000873864
42,44,0,0,0.118375683,0.0000187,0,0.035846638,0,0.0000371,0.0000848,0,0.0000152,0.844594536,0.00101505
42,45,0,0,0.079685249,0.0000585,0,0.015301485,0,0.000033,0.0000637,0,0.0000122,0.903662605,0.001168599
42,46,0,0.0000803,0.05169298,0.000102821,0,0.002080267,0,0.0000271,0.000037,0.00000337,0.00000879,0.944617288,0.00133367
42,47,0,0.000179181,0.041551205,0.000150889,0.000124398,0,0,0.000019,0.00000441,0.0004774,0.00000497,0.955943351,0.001501542
42,48,0,0.000285114,0.05686347,0.000203402,0.000420659,0,0,0.00000907,0,0.001007228,0.00000079,0.939437473,0.001682421
42,49,0.007765486,0.000395336,0.103966151,0.000258634,0.000741092,0.000741799,0,0,0,0.001584286,0,0.882543511,0.001862737
42,50,0.018526654,0.000504787,0.187284801,0.000313839,0.001071696,0.010597983,0,0,0,0.002186395,0,0.777292296,0.002028122
43,41,0,0,0.095730606,0,0,0.014919657,0,0,0,0,0,0.888423962,0.000916761
43,42,0,0,0.325665488,0,0,0.020819713,0,0,0,0,0,0.652534701,0.000980099
43,43,0,0,0.255509352,0,0,0.025575439,0,0,0,0,0,0.717908507,0.001006702
43,44,0.000294171,0.0000612,0.011290328,0.00000306,0.001651747,0.026379766,0,0.00000306,0,0.000270756,0,0.959046224,0.00099056
43,45,0.000610245,0.000205421,0,0.0000103,0.005548096,0.021512269,0,0.0000103,0,0.000975655,0,0.970181068,0.000915892
43,46,0.000877588,0.000319381,0,0.000016,0.008627692,0.013995582,0,0.000016,0,0.001535257,0,0.973745741,0.000818914
43,47,0.001037831,0.000374775,0.045063205,0.0000187,0.010125985,0.005565463,0,0.0000187,0,0.001811747,0,0.935261104,0.000666196
43,48,0.001026458,0.000339419,0.033122718,0.000017,0.009172482,0,0,0.000017,0,0.001647672,0,0.954164322,0.000442075
43,49,0.000783162,0.00018276,0,0.00000914,0.004940716,0,0,0.00000914,0,0.000893277,0,0.993015934,0.000138461
43,50,0.000253992,0,0,0,0,0,0,0,0,0,0,0.99973192,0
44,41,0.006287764,0,0.187761073,0,0,0,0.000201572,0,0,0,0.00000592,0.805048564,0.000674199
44,42,0.002716809,0,0.059648351,0,0,0,0.000217458,0,0,0,0.00000433,0.936690478,0.000704392
44,43,0.001521698,0,0,0,0,0,0.000231653,0,0,0,0.00000274,0.99749589,0.00073267
44,44,0.001967566,0,0,0,0,0,0.000245552,0,0,0,0.00000118,0.99700973,0.000763404
44,45,0.003619517,0,0,0,0,0,0.00025811,0,0,0,0,0.995316277,0.000793148
44,46,0.006045835,0,0,0,0,0,0.000269123,0.0000106,0,0.000504718,0,0.992328277,0.000821151
44,47,0.008818835,0.000232331,0,0,0,0,0.000278609,0.0000263,0,0.001021034,0,0.988730548,0.000847326
44,48,0.011488428,0.000514793,0,0,0,0.002840054,0.000285796,0.0000416,0,0.001527107,0,0.982363016,0.000869158
44,49,0.013686915,0.000795155,0.037352099,0,0,0.018039231,0.000291889,0.0000566,0,0.002019344,0,0.926773205,0.000890141
44,50,0.014980566,0.001064382,0.092715663,0,0.000447181,0.037786291,0.000295401,0.0000706,0,0.002479958,0,0.849132912,0.000905554
47,41,0.006192351,0.000570778,0,0.000135612,0.000266132,0,0.0000661,0,0,0.000247803,0.0000686,0.991355659,0.00108154
47,42,0.002025515,0.000547561,0,0.000132736,0.000196059,0,0.0000634,0,0,0.00022756,0.000067,0.995648559,0.001076275
47,43,0,0.000523459,0,0.000129554,0.000129368,0,0.0000606,0,0,0.00020735,0.0000653,0.997801291,0.001067969
47,44,0,0.000498693,0,0.000126105,0.0000665,0,0.0000577,0,0,0.000187325,0.0000634,0.9979286,0.001056822
47,45,0,0.000474371,0,0.000122657,0.00000767,0,0.0000549,0,0,0.000167938,0.0000615,0.99805134,0.001045032
47,46,0.002170622,0.000455221,0,0.000120465,0,0,0.0000526,0,0,0.000150749,0.0000602,0.995932168,0.001043458
47,47,0.007730621,0.000436705,0,0.00011839,0,0,0.0000503,0,0,0.000134013,0.0000589,0.990413888,0.001042636
47,48,0.016046924,0.000416026,0,0.000115667,0,0,0.0000478,0,0,0.000116901,0.0000574,0.982149217,0.001035785
47,49,0.027104675,0.000390861,0.004559262,0.000111584,0,0,0.0000448,0,0,0.000099,0.0000551,0.966604653,0.001016146
47,50,0.040352922,0.000361424,0.014243595,0.000106091,0,0,0.0000412,0,0,0.0000808,0.0000521,0.943765783,0.000982641
48,41,0.013345746,0.00088691,0.31677828,0.000437497,0.000225306,0.001469402,0.0012484,0.0000277,0,0.000525839,0.0000168,0.664497787,0.000521918
48,42,0.012761577,0.000819086,0.244430338,0.0003933,0.000171386,0.002153842,0.000807538,0.0000262,0,0.000521427,0.0000196,0.737352494,0.000523058
48,43,0.01216143,0.000759547,0.320700601,0.000351866,0.00012842,0.003655782,0.000434505,0.0000248,0,0.000521483,0.0000223,0.660690119,0.000527047
48,44,0.011078245,0.000690584,0.345481289,0.000305124,0.0000939,0.005814424,0.000116584,0.0000229,0.00000131,0.000513023,0.0000244,0.635313439,0.000521111
48,45,0.009933645,0.000633655,0.177590104,0.000263026,0.0000718,0.008262527,0,0.0000212,0.00000393,0.000510289,0.0000265,0.802137888,0.00052003
48,46,0.00881546,0.000589409,0.075636379,0.000225243,0.0000621,0.010618831,0,0.0000197,0.00000644,0.000514664,0.0000288,0.902929846,0.000525649
48,47,0.007558305,0.000541548,0.159377043,0.000185262,0.0000637,0.012122214,0,0.0000178,0.00000866,0.000511851,0.0000304,0.819029447,0.000523759
48,48,0.006302019,0.00049218,0.310049785,0.000144758,0.0000771,0.012199381,0,0.0000156,0.0000105,0.000501496,0.0000313,0.669629176,0.000514351
48,49,0.005187425,0.000443681,0.400076326,0.000105439,0.000102229,0.010382246,0,0.0000132,0.0000117,0.000484014,0.0000313,0.582629758,0.000498186
48,50,0.004359127,0.000401875,0.390580098,0.0000694,0.000139439,0.006274369,0,0.0000108,0.0000125,0.000464554,0.000031,0.597139583,0.000480879
50,41,0.003530603,0,0.067568431,0.048378813,0.000024,0.285340998,0,0,0,0.0000134,0,0.5933534,0.001790391
50,42,0.003705775,0,0.073948356,0.101088613,0.0000253,0.284745636,0,0,0,0.0000141,0,0.534762731,0.001709477
50,43,0.003882091,0,0.088931421,0.161394474,0.0000267,0.289831917,0,0,0,0.0000147,0,0.454283891,0.00163475
50,44,0.004064303,0,0.109220474,0.222669986,0.0000281,0.292062037,0,0,0,0.0000154,0,0.370371472,0.00156818
50,45,0.004258009,0,0.131695973,0.27864962,0.0000296,0.282971519,0,0,0,0.0000161,0,0.300867653,0.001511488
50,46,0.004469884,0,0.153379509,0.323243354,0.0000312,0.253872803,0,0,0,0.0000169,0,0.263520058,0.001466291
50,47,0.00470724,0,0.171513577,0.350697555,0.000033,0.19648082,0,0,0,0.0000177,0,0.275116079,0.001434019
50,48,0.004969009,0,0.185194561,0.360003154,0.0000349,0.11391369,0,0,0,0.0000186,0,0.334452564,0.001413472
50,49,0.005246775,0,0.194515417,0.352900695,0.000037,0.017210539,0,0,0,0.0000196,0,0.428668062,0.001401987
50,50,0.005114342,0,0.184469899,0.306246499,0.0000361,0,0,0,0,0.000019,0,0.502822024,0.001292191
51,41,0.002412513,0,0.768335012,0,0.000112762,0.062691614,0.0000574,0,0,0.000107268,0,0.164889154,0.001394253
51,42,0.002100404,0,0.583696201,0,0.0000768,0.039178018,0.0000532,0,0,0.0000954,0,0.373522697,0.001277246
51,43,0.001868469,0,0.342577782,0,0.0000452,0.017112681,0.0000502,0,0,0.0000871,0,0.637056395,0.001202121
51,44,0.001618644,0,0.095591213,0,0.0000135,0,0.0000463,0,0,0.000078,0,0.9015377,0.00111459
51,45,0.001281224,0,0,0,0,0,0.0000393,0,0,0.0000646,0,0.99764976,0.000965073
51,46,0.000930677,0,0,0,0,0,0.0000312,0,0,0.0000503,0,0.998188229,0.000799678
51,47,0.000596172,0,0,0.002273566,0,0,0.0000228,0,0,0.0000362,0,0.996432474,0.000638817
51,48,0.000283147,0,0,0.008300269,0,0.029779922,0.0000142,0,0,0.0000225,0,0.961118319,0.000481614
51,49,0.0000161,0,0.02232423,0.010707403,0,0.1084439,0.00000655,0,0,0.0000105,0,0.858136916,0.000354338
51,50,0,0,0.020991922,0.010162603,0,0.204676998,0,0,0,6.82E-08,0,0.763911316,0.000257092
52,41,0.016842284,0.0000624,0.152064172,0.000503782,0.000336865,0.004162973,0.0000469,0.00014265,0,0.000457632,0,0.825325281,0.0000551
52,42,0.027031186,0.0000594,0.122112318,0.000503976,0.000320857,0.004580252,0.0000477,0.000134014,0,0.000431189,0,0.844723275,0.0000558
52,43,0.03875941,0.0000565,0.087335276,0.000501564,0.00030504,0.003823136,0.0000484,0.000125531,0,0.000405186,0,0.868582766,0.0000571
52,44,0.051490852,0.0000537,0.055861382,0.000496801,0.000289499,0.001362719,0.0000491,0.000117238,0,0.000379742,0,0.889839908,0.0000591
52,45,0.064449643,0.0000508,0.033281532,0.00048853,0.000273514,0,0.0000495,0.000108849,0,0.00035393,0,0.900882209,0.0000615
52,46,0.076859966,0.0000478,0.02001807,0.000477399,0.000257442,0,0.0000498,0.000100523,0,0.000328251,0,0.901796338,0.0000644
52,47,0.088142365,0.000045,0.015616491,0.000464857,0.000242004,0,0.0000501,0.0000925,0,0.000303637,0,0.894975194,0.0000678
52,48,0.0977154,0.0000423,0.019530169,0.000451596,0.000227442,0,0.0000503,0.000085,0,0.000280376,0,0.881545352,0.000072
52,49,0.105042331,0.0000399,0.031294568,0.000438234,0.000213932,0,0.0000507,0.000078,0,0.000258649,0,0.86250688,0.0000769
52,50,0.109595637,0.0000376,0.050612974,0.000425313,0.000201597,0,0.0000512,0.0000714,0,0.000238553,0,0.838683015,0.0000827
53,41,0.041393576,0.00038533,0.214574829,0.00025643,0.000847334,0.001596316,0.000157936,0.0000155,0.0000293,0.000473511,0.00000335,0.740215795,0.0000509
53,42,0.032670476,0.000324001,0.164959081,0.000244682,0.000784713,0.007081953,0.000125604,0.0000158,0.0000277,0.000476025,0.00000327,0.793239252,0.0000474
53,43,0.01637449,0.000265573,0.081577663,0.000230888,0.000722244,0.007541064,0.0000951,0.000016,0.0000262,0.000475409,0.0000032,0.892626301,0.0000459
53,44,0.005611111,0.00021428,0.052283225,0.000218962,0.000672126,0.005002361,0.0000678,0.0000164,0.000025,0.000479981,0.00000319,0.935358502,0.000047
53,45,0.008172548,0.000169289,0.11749447,0.000209904,0.000637012,0.001434048,0.000043,0.0000171,0.0000244,0.000493553,0.00000326,0.871250227,0.0000512
53,46,0.014071714,0.000123921,0.143747345,0.000196688,0.000595719,0,0.0000186,0.0000175,0.0000236,0.000500913,0.00000331,0.84064383,0.0000569
53,47,0.012299024,0.0000777,0.029075108,0.000175153,0.000535912,0,0,0.0000173,0.0000219,0.000489292,0.00000326,0.957242989,0.0000624
53,48,0.017498466,0.000037,0.169137684,0.000155217,0.000487548,0.001453141,0,0.0000172,0.0000207,0.000483687,0.00000326,0.810635794,0.0000703
53,49,0.03492203,4.15E-08,0.652928607,0.000139261,0.000459103,0.005365267,0,0.0000178,0.0000202,0.000495396,0.0000034,0.305566157,0.0000827
53,50,0.045100998,0,0.944311262,0.000118851,0.000424576,0.00940827,0,0.0000181,0.0000195,0.00049891,0.00000351,0,0.0000961
54,41,0.000802597,0.000172228,0.031008679,0.002093853,0.000128179,0.002550878,0.0000364,0,0.00000971,0.000120159,0.00000948,0.962758463,0.000297482
54,42,0.000508382,0.0000845,0.068221981,0.002125069,0.0000622,0.003412233,0.0000211,0,0.00000966,0.0000583,0.00000838,0.925167018,0.000309987
54,43,0.000257917,0.0000095,0.049326505,0.002179384,0.00000609,0.004002747,0.0000081,0,0.00000972,0.00000529,0.00000732,0.943849772,0.00032701
54,44,0.0000377,0,0.027511954,0.002231194,0,0.004224132,0,0,0.00000975,0,0.00000617,0.965624131,0.000344914
54,45,0,0,0.043369224,0.002245786,0,0.003940692,0,0,0.00000961,0,0.00000487,0.950062259,0.00035817
54,46,0,0,0.075430484,0.002282063,0,0.003188552,0,0,0.00000955,0,0.00000357,0.918701031,0.00037595
54,47,0,0,0.096251074,0.00235175,0,0.001865716,0,0,0.00000962,0,0.00000226,0.89911062,0.000400645
54,48,0,0,0.068670989,0.00234994,0,0,0,0,0.00000938,0,0.000000832,0.928546862,0.000414418
54,49,0,0,0.010034602,0.002295654,0,0,0,0,0.00000893,0,0,0.987234621,0.000419488
54,50,0,0,0,0.002312796,0,0,0,0,0.00000876,0,0,0.997234083,0.000438312
56,41,0,0.000628631,0.457460789,0.004023026,0.000442319,0.007729928,0.000411741,0,0,0.000349239,0.000245516,0.528440897,0.000267916
56,42,0,0.000583837,0.34486902,0.003729722,0.000403048,0.005315626,0.000384013,0.0000257,0,0.000324354,0.001515067,0.642572653,0.000277007
56,43,0,0.000535368,0.26136811,0.003415849,0.000361956,0,0.000353731,0.0000643,0,0.000297426,0.002567385,0.730751014,0.000284897
56,44,0,0.000482466,0.202868677,0.003076653,0.00031876,0,0.000320348,0.0000984,0,0.000268037,0.003338372,0.788938122,0.000290187
56,45,0,0.000431115,0.166795211,0.002750204,0.000277611,0,0.000287795,0.000128153,0.00000168,0.000239508,0.003821366,0.824971922,0.000295433
56,46,0,0.000383225,0.147704936,0.002448502,0.000239727,0,0.000257347,0.000154198,0.00000463,0.000212903,0.004017547,0.844275226,0.00030176
56,47,0.000174775,0.000339808,0.13998804,0.002177872,0.000205637,0,0.000229707,0.000177489,0.0000074,0.000188782,0.003931364,0.852268832,0.00031029
56,48,0.000452157,0.000301352,0.138338225,0.001941468,0.000175459,0,0.000205243,0.000199321,0.0000101,0.000167418,0.003561122,0.854325774,0.000322368
56,49,0.000732238,0.00026336,0.135346283,0.001710356,0.000146444,0.017113825,0.000180921,0.000217495,0.0000126,0.000146311,0.002837246,0.840959038,0.000333882
56,50,0.001013581,0.000226902,0.126465079,0.001491228,0.000119245,0.051825953,0.000157462,0.000232531,0.0000149,0.000126057,0.001756624,0.81622483,0.00034557
